Stock,Date,Close,S_EMA1,S_EMA2,C_EMA1,C_EMA2,S_RSI_P,S_RSI_L_R,C_RSI_V,P_Pos,C_Pos
SBINIF,2017-02-23,90.94,32,34,88.06,87.93,21,59,69.52,B,B_N_Y
SBINIF,2017-02-27,90.5,32,34,88.21,88.08,21,59,66.15,B,B_N_Y
SBINIF,2017-02-28,90.49,32,34,88.34,88.22,21,59,66.08,B,B_N_Y
SBINIF,2017-03-01,91.0,32,34,88.51,88.38,21,59,68.05,B,B_N_Y
SBINIF,2017-03-02,90.9,32,34,88.65,88.52,21,59,67.25,B,B_N_Y
SBINIF,2017-03-03,90.41,32,34,88.76,88.63,21,59,63.38,B,B_N_Y
SBINIF,2017-03-06,91.02,32,34,88.89,88.77,21,59,65.94,B,B_N_Y
SBINIF,2017-03-07,91.34,32,34,89.04,88.91,21,59,67.2,B,B_N_Y
SBINIF,2017-03-08,90.84,32,34,89.15,89.02,21,59,63.35,B,B_N_Y
SBINIF,2017-03-09,91.0,32,34,89.26,89.14,21,59,64.04,B,B_N_Y
SBINIF,2017-03-10,91.0,32,34,89.37,89.24,21,59,64.04,B,B_N_Y
SBINIF,2017-03-14,92.62,32,34,89.57,89.44,21,59,70.31,B,B_N_Y
SBINIF,2017-03-15,92.69,32,34,89.76,89.62,21,59,70.54,B,B_N_Y
SBINIF,2017-03-16,93.0,32,34,89.95,89.82,21,59,71.58,B,B_N_Y
SBINIF,2017-03-17,92.8,32,34,90.12,89.99,21,59,69.91,B,B_N_Y
SBINIF,2017-03-20,92.7,32,34,90.28,90.14,21,59,69.07,B,B_N_Y
SBINIF,2017-03-21,92.75,32,34,90.43,90.29,21,59,69.26,B,B_N_Y
SBINIF,2017-03-22,92.12,32,34,90.53,90.39,21,59,63.93,B,B_N_Y
SBINIF,2017-03-23,91.64,32,34,90.6,90.47,21,59,60.23,B,B_N_Y
SBINIF,2017-03-24,91.65,32,34,90.66,90.53,21,59,60.28,B,B_N_Y
SBINIF,2017-03-27,91.4,32,34,90.71,90.58,21,59,58.34,B,B
SBINIF,2017-03-28,91.84,32,34,90.78,90.65,21,59,60.68,B,B_N_Y
SBINIF,2017-03-29,91.45,32,34,90.82,90.7,21,59,57.66,B,B
SBINIF,2017-03-30,92.73,32,34,90.93,90.82,21,59,63.85,B,B_N_Y
SBINIF,2017-03-31,92.52,32,34,91.03,90.91,21,59,62.28,B,B_N_Y
SBINIF,2017-04-03,93.0,32,34,91.15,91.03,21,59,64.38,B,B_N_Y
SBINIF,2017-04-05,93.42,32,34,91.29,91.17,21,59,66.11,B,B_N_Y
SBINIF,2017-04-06,93.25,32,34,91.41,91.29,21,59,64.77,B,B_N_Y
